PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CHOW_DT,ELGBLTY_SW,MDCD_VNDR_NUM,PRVDR_NUM,GNRL_CNTL_TYPE_CD,CBSA_URBN_RRL_IND,CBSA_CD,ACRDTN_TYPE_CD,TOT_AFLTD_AMBLNC_SRVC_CNT,TOT_AFLTD_HHA_CNT,CRTFD_BED_CNT,BED_CNT,MDCL_SCHL_AFLTN_CD,PGM_PRTCPTN_CD,LPN_LVN_CNT,RSDNT_PHYSN_CNT,RN_CNT
1.0,21,,N,,031883,04,U,29420.0,,,,,,,,,,
1.0,21,,N,,031884,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031885,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031886,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031887,04,U,22380.0,,,,,,,,,,
1.0,21,,N,,031888,04,U,29420.0,,,,,,,,,,
1.0,21,,N,,031889,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031890,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031891,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031892,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031893,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031894,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031895,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031896,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031897,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031898,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031899,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031900,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031901,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031902,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031903,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031904,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031905,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031906,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031907,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031908,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031909,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031910,04,U,22380.0,,,,,,,,,,
1.0,21,,N,,031911,03,U,46060.0,,,,,,,,,,
1.0,21,,N,,031912,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031913,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031914,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031915,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031916,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031917,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031918,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031919,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031920,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031921,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031922,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031923,04,U,38060.0,,,,,,,,,,
1.0,21,20200228.0,N,,031924,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031925,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031926,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031927,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031928,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031929,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031930,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031931,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031932,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031933,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031934,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031935,04,U,22380.0,,,,,,,,,,
1.0,21,,N,,031936,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031937,04,U,49740.0,,,,,,,,,,
1.0,21,,N,,031938,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031939,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031940,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031941,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031942,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031943,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031944,05,U,38060.0,,,,,,,,,,
1.0,21,,N,,031945,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031946,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031947,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031948,03,U,38060.0,,,,,,,,,,
1.0,21,,N,,031949,03,U,38060.0,,,,,,,,,,
1.0,21,,N,,031950,04,R,99903.0,,,,,,,,,,
1.0,21,,N,,031951,03,U,29420.0,,,,,,,,,,
1.0,21,,N,,031952,03,R,99903.0,,,,,,,,,,
1.0,21,,N,,031953,04,U,22380.0,,,,,,,,,,
1.0,21,,N,,031954,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031955,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031956,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031957,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031958,02,U,38060.0,,,,,,,,,,
1.0,21,,N,,031959,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031960,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031961,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031962,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031963,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031964,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031965,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031966,03,R,99903.0,,,,,,,,,,
1.0,21,,N,,031967,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031968,03,U,38060.0,,,,,,,,,,
1.0,21,,N,,031969,03,U,38060.0,,,,,,,,,,
1.0,21,,N,,031970,03,U,38060.0,,,,,,,,,,
1.0,21,,N,,031971,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031972,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031973,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031974,03,U,38060.0,,,,,,,,,,
1.0,21,,N,,031975,03,U,46060.0,,,,,,,,,,
1.0,21,,N,,031976,04,U,43420.0,,,,,,,,,,
1.0,21,,N,,031977,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031978,03,U,38060.0,,,,,,,,,,
1.0,21,,N,,031979,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031980,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031981,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031982,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031983,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031984,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031985,03,U,46060.0,,,,,,,,,,
1.0,21,,N,,031986,04,U,38060.0,,,,,,,,,,
1.0,21,,N,,031987,04,U,46060.0,,,,,,,,,,
1.0,21,,N,,031988,04,U,29420.0,,,,,,,,,,
1.0,21,,N,,031989,03,U,29420.0,,,,,,,,,,
1.0,9,,N,,032300,02,U,38060.0,0.0,,,,,,,,,7.75
1.0,9,,Y,,032302,02,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,19810518.0,Y,,032303,02,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,,N,,032304,02,U,46060.0,0.0,,,,,,,,,7.9
1.0,9,19810225.0,Y,,032305,03,U,46060.0,0.0,,,,,,,,,0.0
1.0,9,19811001.0,Y,,032306,02,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,,N,,032307,02,U,46060.0,0.0,,,,,,,,,0.0
1.0,9,,N,,032308,02,U,46060.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,032309,02,U,46060.0,0.0,,,,,,,,,0.0
1.0,9,,N,,032310,02,U,29420.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,032311,01,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,,N,,032312,02,U,38060.0,0.0,,,,,,,,,2.5
1.0,9,,N,,032313,02,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032314,02,U,38060.0,0.0,,,,,,,,,6.6
1.0,9,,Y,,032315,02,U,38060.0,0.0,,,,,,,,,16.0
1.0,9,20150228.0,Y,,032316,02,U,46060.0,0.0,,,,,,,,,1.8
1.0,9,,Y,,032500,01,U,46060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032501,01,U,46060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032502,01,U,49740.0,0.0,,,,,,,,,7.0
1.0,9,,Y,,032503,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,,N,,032504,01,U,38060.0,0.0,,,,,,,,,0.25
1.0,9,,Y,,032506,01,U,22380.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032508,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032509,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,19900401.0,Y,,032510,01,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,032511,01,U,39140.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,032512,01,R,99903.0,0.0,,,,,,,,,0.0
1.0,9,20000101.0,Y,,032513,01,U,46060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032514,02,U,46060.0,0.0,,,,,,,,,5.9
1.0,9,19980501.0,N,,032515,01,R,99903.0,0.0,,,,,,,,,3.6
1.0,9,,Y,,032516,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032517,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032518,01,R,99903.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032519,01,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,20000101.0,Y,,032520,01,U,43420.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032521,01,U,38060.0,0.0,,,,,,,,,8.0
1.0,9,,Y,,032522,01,R,99903.0,0.0,,,,,,,,,3.0
1.0,9,20060401.0,Y,,032523,01,U,39140.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032524,01,U,22380.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032525,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,20220901.0,Y,,032526,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,,N,,032527,01,U,29420.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032528,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,,N,,032529,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032530,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,,N,,032531,03,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,N,,032532,01,U,38060.0,0.0,,,,,,,,,2.5
1.0,9,,Y,,032533,01,R,99903.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032534,01,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,032535,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032536,01,R,99903.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032537,01,U,38060.0,0.0,,,,,,,,,7.0
1.0,9,,Y,,032538,01,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,032539,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,20180401.0,Y,,032540,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032541,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,032542,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032543,01,R,99903.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032544,01,U,29420.0,0.0,,,,,,,,,8.0
1.0,9,,Y,,032545,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032546,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032547,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,,N,,032548,01,R,99903.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,032549,01,R,99903.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032550,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,20220901.0,Y,,032551,01,U,38060.0,1.0,,,,,,,,,6.0
1.0,9,,N,,032552,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,20151001.0,Y,,032553,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032554,01,U,29420.0,0.0,,,,,,,,,1.5
1.0,9,20060401.0,N,,032555,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032556,01,U,49740.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032557,01,U,46060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032558,01,U,29420.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032559,01,R,99903.0,0.0,,,,,,,,,1.0
1.0,9,,N,,032560,01,U,46060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032561,01,U,38060.0,0.0,,,,,,,,,8.0
1.0,9,20060401.0,Y,,032562,01,U,39140.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032563,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032564,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032565,02,U,46060.0,0.0,,,,,,,,,3.75
1.0,9,,Y,,032566,01,U,29420.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032567,01,U,22380.0,0.0,,,,,,,,,1.5
1.0,9,,Y,,032568,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032569,01,U,22380.0,0.0,,,,,,,,,2.0
1.0,9,,N,,032570,01,R,99903.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032571,01,U,38060.0,0.0,,,,,,,,,8.0
1.0,9,20111201.0,Y,,032572,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,20000101.0,Y,,032573,01,U,46060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032574,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032575,01,R,99903.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032576,01,R,99903.0,0.0,,,,,,,,,0.5
1.0,9,,Y,,032577,01,U,39140.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032578,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032579,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032580,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032581,02,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,N,,032582,01,U,29420.0,0.0,,,,,,,,,2.0
1.0,9,20111001.0,Y,,032583,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,20010101.0,N,,032584,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,N,,032585,01,R,99903.0,0.0,,,,,,,,,3.0
1.0,9,20111001.0,Y,,032586,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032587,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,N,,032588,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032589,01,U,46060.0,0.0,,,,,,,,,5.0
1.0,9,,N,,032590,01,U,29420.0,0.0,,,,,,,,,1.0
1.0,9,,N,,032591,01,U,38060.0,0.0,,,,,,,,,0.8
1.0,9,,Y,,032592,01,R,99903.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032593,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,032594,01,U,38060.0,0.0,,,,,,,,,50.0
1.0,9,,Y,,032595,02,U,38060.0,0.0,,,,,,,,,30.0
1.0,9,20111001.0,Y,,032596,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,032597,01,R,99903.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032598,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032599,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,N,,032600,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032601,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,20041201.0,N,,032602,01,U,39140.0,0.0,,,,,,,,,2.0
1.0,9,20080101.0,Y,,032604,01,U,38060.0,0.0,,,,,,,,,11.0
1.0,9,20080101.0,Y,,032605,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,N,,032606,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032607,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,20111001.0,Y,,032608,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,20080101.0,Y,,032609,01,U,38060.0,0.0,,,,,,,,,12.0
1.0,9,,Y,,032610,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,20080101.0,Y,,032611,01,U,38060.0,0.0,,,,,,,,,6.0
1.0,9,20080101.0,Y,,032612,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032613,01,U,46060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032614,02,U,43420.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032615,01,R,99903.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032616,02,U,46060.0,0.0,,,,,,,,,3.75
1.0,9,,Y,,032617,01,U,46060.0,0.0,,,,,,,,,7.0
1.0,9,,Y,,032618,01,U,46060.0,0.0,,,,,,,,,3.0
1.0,9,20080801.0,Y,,032619,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032620,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032621,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032622,01,U,38060.0,0.0,,,,,,,,,8.0
1.0,9,,N,,032623,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032624,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032625,01,U,38060.0,0.0,,,,,,,,,7.0
1.0,9,,Y,,032626,01,U,46060.0,0.0,,,,,,,,,6.0
1.0,9,20111101.0,Y,,032627,01,U,46060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032628,01,U,29420.0,0.0,,,,,,,,,8.0
1.0,9,,Y,,032629,01,U,46060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032630,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032631,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032632,01,U,46060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032633,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032634,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032635,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032636,01,U,22380.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032637,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032638,01,U,38060.0,0.0,,,,,,,,,7.0
1.0,9,,Y,,032639,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032640,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032641,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032642,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032643,01,U,46060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032644,01,U,49740.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032645,01,U,38060.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032646,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032647,01,U,38060.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,032648,01,U,38060.0,1.0,,,,,,,,,8.0
1.0,9,,Y,,032649,01,U,38060.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,032650,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032651,01,U,46060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032652,01,U,46060.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032653,01,U,38060.0,1.0,,,,,,,,,4.0
1.0,9,,Y,,032654,01,U,43420.0,1.0,,,,,,,,,2.0
1.0,9,,Y,,032655,01,U,38060.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,032656,01,U,38060.0,1.0,,,,,,,,,7.0
1.0,9,,Y,,032657,01,U,46060.0,1.0,,,,,,,,,0.04
1.0,9,,Y,,032658,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032659,01,U,39140.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,032660,01,U,38060.0,1.0,,,,,,,,,4.0
1.0,9,,Y,,032661,01,U,38060.0,1.0,,,,,,,,,13.0
1.0,9,,Y,,032662,01,U,38060.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,032663,01,U,49740.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,032664,01,U,39140.0,1.0,,,,,,,,,3.0
1.0,9,,Y,,032665,01,R,99903.0,1.0,,,,,,,,,3.0
1.0,9,19810527.0,Y,,033500,02,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,19810304.0,Y,,033501,02,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,19811008.0,Y,,033502,01,U,38060.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,033503,02,U,38060.0,0.0,,,,,,,,,8.0
1.0,9,,Y,,033504,02,U,38060.0,0.0,,,,,,,,,5.0
1.0,12,,Y,,033801,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033802,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033806,05,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033807,04,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033808,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033809,04,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033810,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,N,,033811,1A,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033812,1B,U,29420.0,0.0,,,,,,,,,
1.0,12,,Y,,033813,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,N,,033814,04,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033815,1A,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033816,1B,U,29420.0,0.0,,,,,,,,,
1.0,12,19940801.0,Y,,033817,04,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033818,1A,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033819,1B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033820,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033821,1A,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033822,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033823,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033824,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033825,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033826,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033827,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033828,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033829,2A,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033830,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033831,2B,U,49740.0,0.0,,,,,,,,,
1.0,12,,N,,033833,1C,U,38060.0,0.0,,,,,,,,,
1.0,12,,N,,033834,1A,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033835,2B,U,49740.0,0.0,,,,,,,,,
1.0,12,,Y,,033836,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033837,1B,U,49740.0,0.0,,,,,,,,,
1.0,12,,Y,,033838,2B,U,49740.0,0.0,,,,,,,,,
1.0,12,,Y,,033839,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033840,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033841,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033842,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033843,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033844,1B,R,99903.0,2.0,,,,,,,,,
1.0,12,,Y,,033845,2B,,,0.0,,,,,,,,,
1.0,12,,Y,,033846,2B,,,0.0,,,,,,,,,
1.0,12,,Y,,033847,2B,,,0.0,,,,,,,,,
1.0,12,,Y,,033848,1B,R,99903.0,2.0,,,,,,,,,
1.0,12,,Y,,033849,1B,U,39140.0,0.0,,,,,,,,,
1.0,12,,Y,,033850,2B,,,0.0,,,,,,,,,
1.0,12,,Y,,033851,1B,R,99903.0,2.0,,,,,,,,,
1.0,12,,Y,,033852,2B,R,99903.0,2.0,,,,,,,,,
1.0,12,,Y,,033853,2B,R,99903.0,2.0,,,,,,,,,
1.0,12,,Y,,033854,2B,R,99903.0,2.0,,,,,,,,,
1.0,12,,N,,033975,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033976,1B,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033977,1B,U,22380.0,0.0,,,,,,,,,
1.0,12,,Y,,033978,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033979,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,19980710.0,Y,,033980,1B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033981,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033982,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033983,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033984,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033985,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,N,,033986,2B,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033987,2C,R,99903.0,0.0,,,,,,,,,
1.0,12,,Y,,033989,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033992,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033993,2A,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033994,05,R,99903.0,0.0,,,,,,,,,
1.0,12,,N,,033995,2B,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033996,2A,U,43420.0,0.0,,,,,,,,,
1.0,12,,Y,,033997,1B,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033998,2B,U,38060.0,0.0,,,,,,,,,
1.0,12,,Y,,033999,2B,R,99903.0,0.0,,,,,,,,,
1.0,14,19950209.0,Y,,034500,03,U,38060.0,0.0,,,,,,,,,
1.0,14,,Y,,034501,03,U,38060.0,0.0,,,,,,,,,
1.0,14,,Y,,034502,02,U,46060.0,0.0,,,,,,,,,
1.0,14,,Y,,034503,02,U,38060.0,0.0,,,,,,,,,
1.0,14,,N,,034504,01,U,38060.0,0.0,,,,,,,,,
1.0,14,,Y,,034505,01,U,38060.0,0.0,,,,,,,,,
1.0,14,,Y,,034506,01,U,38060.0,0.0,,,,,,,,,
1.0,14,,Y,,034507,01,U,38060.0,0.0,,,,,,,,,
1.0,14,,Y,,034508,01,U,38060.0,0.0,,,,,,,,,
